soil_moisture,soil_temperature,air_temperature,air_humidity,wind_speed,wind_direction,irrigation_class,irrigation_label
56.6,21.6,22.6,44.7,4.1,13.5,0,NO IRRIGATION
37.0,26.5,29.6,49.5,1.3,144.9,1,LOW IRRIGATION
68.5,23.9,26.3,90.6,11.6,232.6,0,NO IRRIGATION
42.0,22.2,24.7,43.6,4.4,102.0,1,LOW IRRIGATION
25.9,33.0,33.7,41.0,13.9,298.5,3,HIGH IRRIGATION
78.5,21.9,24.2,85.6,15.3,327.9,0,NO IRRIGATION
41.1,29.3,33.3,41.0,8.4,181.2,1,LOW IRRIGATION
69.4,25.7,27.2,80.8,20.5,189.2,0,NO IRRIGATION
45.3,34.4,36.4,46.4,28.5,343.1,2,MEDIUM IRRIGATION
12.5,40.6,38.3,22.0,22.0,341.9,3,HIGH IRRIGATION
36.6,31.4,32.3,43.5,5.3,208.9,2,MEDIUM IRRIGATION
46.8,28.0,32.0,40.3,16.2,54.0,1,LOW IRRIGATION
49.1,22.0,24.0,83.0,5.1,332.7,0,NO IRRIGATION
38.5,15.9,16.3,67.7,3.4,203.7,1,LOW IRRIGATION
29.6,30.1,31.4,23.5,9.0,128.0,2,MEDIUM IRRIGATION
36.5,27.8,31.2,33.0,8.5,18.1,2,MEDIUM IRRIGATION
42.4,12.0,12.0,68.4,7.1,224.5,1,LOW IRRIGATION
64.3,27.4,29.6,48.7,1.4,195.0,0,NO IRRIGATION
42.8,27.9,31.1,29.8,5.2,268.7,1,LOW IRRIGATION
43.1,23.6,23.5,63.8,2.5,128.2,1,LOW IRRIGATION
32.3,28.7,29.3,51.7,9.9,174.6,2,MEDIUM IRRIGATION
37.8,22.4,25.4,52.5,12.5,185.1,1,LOW IRRIGATION
45.8,31.9,33.8,39.0,5.0,25.4,1,LOW IRRIGATION
39.4,36.4,36.8,17.7,33.8,192.6,2,MEDIUM IRRIGATION
64.3,26.1,26.4,45.6,5.5,250.5,0,NO IRRIGATION
58.2,18.3,20.7,85.9,11.2,321.2,0,NO IRRIGATION
38.7,21.6,24.0,76.6,0.9,8.9,1,LOW IRRIGATION
27.1,34.8,35.5,18.9,34.6,310.3,3,HIGH IRRIGATION
66.6,23.8,25.9,83.8,5.5,235.5,0,NO IRRIGATION
68.8,13.7,12.5,84.9,0.8,133.7,0,NO IRRIGATION
49.5,33.6,35.0,34.7,13.6,188.9,1,LOW IRRIGATION
63.0,26.5,30.1,49.7,5.5,162.3,0,NO IRRIGATION
40.0,19.8,23.1,52.8,18.9,28.3,1,LOW IRRIGATION
51.8,27.2,30.5,18.4,2.0,62.0,1,LOW IRRIGATION
41.3,19.4,21.1,78.7,0.5,226.0,1,LOW IRRIGATION
30.2,27.3,29.1,33.0,5.1,262.0,2,MEDIUM IRRIGATION
36.0,27.4,30.1,30.3,8.4,123.6,2,MEDIUM IRRIGATION
47.5,27.6,26.0,27.8,9.4,37.8,1,LOW IRRIGATION
41.6,28.2,31.8,22.0,5.5,188.0,2,MEDIUM IRRIGATION
42.1,29.9,29.2,35.2,12.1,329.5,1,LOW IRRIGATION
47.8,26.4,26.0,33.1,3.3,246.1,1,LOW IRRIGATION
31.1,40.6,40.0,35.0,20.4,306.1,3,HIGH IRRIGATION
50.8,12.0,13.7,79.0,3.7,287.5,0,NO IRRIGATION
63.8,22.0,23.2,79.1,0.9,256.7,0,NO IRRIGATION
65.9,14.2,15.9,70.8,2.4,26.1,0,NO IRRIGATION
72.6,22.7,25.7,88.7,6.9,40.1,0,NO IRRIGATION
70.0,22.0,23.7,70.3,2.5,210.9,0,NO IRRIGATION
63.6,22.2,24.4,88.5,5.5,226.3,0,NO IRRIGATION
12.9,26.4,28.4,17.9,12.1,140.0,3,HIGH IRRIGATION
72.9,21.7,21.9,77.6,2.2,272.2,0,NO IRRIGATION
86.5,20.7,22.5,79.1,20.3,30.5,0,NO IRRIGATION
13.0,31.8,36.6,32.2,8.6,45.5,3,HIGH IRRIGATION
25.5,24.2,23.6,65.0,5.3,347.2,2,MEDIUM IRRIGATION
47.3,26.5,27.1,64.8,1.7,284.3,1,LOW IRRIGATION
14.8,31.9,33.7,29.6,2.0,208.5,3,HIGH IRRIGATION
43.0,22.5,24.3,45.0,10.0,334.7,1,LOW IRRIGATION
48.8,35.2,37.7,37.0,8.0,273.6,1,LOW IRRIGATION
38.8,33.6,37.0,29.6,8.8,173.5,2,MEDIUM IRRIGATION
45.8,27.3,27.7,52.3,6.1,201.6,1,LOW IRRIGATION
22.4,30.2,33.3,40.0,9.6,100.6,3,HIGH IRRIGATION
51.2,25.4,27.7,53.7,4.9,166.6,1,LOW IRRIGATION
65.3,18.0,18.3,78.4,7.8,203.0,0,NO IRRIGATION
43.5,19.7,19.3,67.4,1.1,175.7,0,NO IRRIGATION
70.7,22.0,22.6,78.8,1.1,100.9,0,NO IRRIGATION
59.7,25.7,27.3,84.7,8.7,183.2,0,NO IRRIGATION
52.0,19.2,18.4,72.9,0.7,135.3,0,NO IRRIGATION
15.2,28.0,32.5,32.9,7.7,248.5,3,HIGH IRRIGATION
41.5,32.6,34.8,32.5,8.4,100.3,1,LOW IRRIGATION
18.8,27.4,29.3,39.8,13.1,52.1,3,HIGH IRRIGATION
51.0,25.5,26.7,38.0,9.4,244.8,0,NO IRRIGATION
61.4,23.4,25.4,96.2,8.8,357.7,0,NO IRRIGATION
15.0,26.2,26.0,25.7,18.5,169.8,3,HIGH IRRIGATION
81.2,22.9,23.5,86.6,2.8,189.2,0,NO IRRIGATION
56.0,22.3,24.2,61.5,12.2,152.5,0,NO IRRIGATION
39.4,27.8,28.0,56.0,3.5,332.3,1,LOW IRRIGATION
15.2,44.5,43.7,22.3,17.0,67.1,3,HIGH IRRIGATION
77.9,16.1,16.8,80.3,10.6,149.4,0,NO IRRIGATION
23.9,42.6,40.6,18.9,22.0,286.9,3,HIGH IRRIGATION
85.1,21.1,22.6,85.6,4.7,31.8,0,NO IRRIGATION
56.2,19.4,19.5,71.5,0.8,194.6,0,NO IRRIGATION
36.8,14.6,15.0,92.0,0.6,257.8,1,LOW IRRIGATION
58.3,25.8,27.4,60.5,7.6,170.5,0,NO IRRIGATION
49.0,15.5,14.8,78.9,6.6,131.5,0,NO IRRIGATION
58.6,27.1,30.7,57.9,20.4,165.2,0,NO IRRIGATION
82.2,23.1,25.9,81.7,5.8,256.8,0,NO IRRIGATION
26.0,19.0,22.1,42.2,8.0,15.1,2,MEDIUM IRRIGATION
63.4,18.8,19.7,84.2,0.5,87.9,0,NO IRRIGATION
57.0,23.5,26.4,46.4,14.7,102.3,0,NO IRRIGATION
9.7,37.9,37.6,18.9,11.8,165.9,3,HIGH IRRIGATION
25.1,25.9,27.4,40.5,19.0,216.4,2,MEDIUM IRRIGATION
40.9,33.0,33.1,31.2,7.2,313.5,2,MEDIUM IRRIGATION
14.8,30.6,33.9,41.8,6.7,20.9,3,HIGH IRRIGATION
86.7,20.5,22.2,92.1,16.6,115.5,0,NO IRRIGATION
65.5,26.4,28.5,39.1,12.3,61.9,0,NO IRRIGATION
42.1,29.0,32.6,22.7,10.3,346.9,2,MEDIUM IRRIGATION
60.4,22.7,25.2,49.1,7.5,84.1,0,NO IRRIGATION
19.7,44.1,43.1,21.7,11.0,313.8,3,HIGH IRRIGATION
46.7,36.6,37.4,38.7,5.1,38.9,1,LOW IRRIGATION
8.5,43.2,42.6,16.1,7.2,163.1,3,HIGH IRRIGATION
41.2,36.1,38.3,27.1,12.7,192.5,1,LOW IRRIGATION
60.0,18.3,17.8,72.2,8.8,192.8,0,NO IRRIGATION
14.5,24.5,26.0,23.7,15.1,279.2,3,HIGH IRRIGATION
27.6,42.7,42.2,14.7,13.5,10.9,3,HIGH IRRIGATION
16.5,29.7,31.0,28.9,7.3,312.7,3,HIGH IRRIGATION
50.5,16.5,17.0,87.5,4.2,56.6,0,NO IRRIGATION
36.6,33.6,36.0,30.4,7.6,189.3,2,MEDIUM IRRIGATION
28.0,39.8,38.9,25.8,6.0,200.0,3,HIGH IRRIGATION
35.3,42.1,41.8,13.3,18.6,68.8,3,HIGH IRRIGATION
38.4,21.4,24.1,64.1,3.0,351.6,1,LOW IRRIGATION
41.2,38.2,40.7,44.2,6.7,99.1,2,MEDIUM IRRIGATION
55.3,17.9,19.2,81.6,1.5,156.3,0,NO IRRIGATION
53.5,23.7,25.2,47.7,4.9,209.5,1,LOW IRRIGATION
35.7,30.5,32.2,26.8,16.2,215.2,2,MEDIUM IRRIGATION
43.9,32.7,35.3,15.1,15.5,31.1,2,MEDIUM IRRIGATION
65.1,16.7,15.2,68.0,6.6,355.5,0,NO IRRIGATION
18.1,46.0,45.6,9.8,14.4,307.8,3,HIGH IRRIGATION
75.9,16.6,17.4,77.4,1.0,277.0,0,NO IRRIGATION
59.7,27.6,30.7,38.0,5.4,334.1,0,NO IRRIGATION
22.6,25.0,27.3,15.5,3.6,166.3,2,MEDIUM IRRIGATION
18.9,37.5,37.3,9.4,9.0,175.7,3,HIGH IRRIGATION
64.9,19.2,20.2,79.9,4.7,186.1,0,NO IRRIGATION
20.6,44.6,41.2,23.7,23.7,297.2,3,HIGH IRRIGATION
15.4,33.0,36.7,45.1,7.9,36.9,3,HIGH IRRIGATION
31.2,22.5,23.9,47.9,1.3,103.2,2,MEDIUM IRRIGATION
35.3,20.1,22.0,78.6,8.8,53.1,1,LOW IRRIGATION
34.3,22.1,23.4,50.8,3.4,345.6,1,LOW IRRIGATION
19.5,30.8,31.2,30.7,10.4,100.6,3,HIGH IRRIGATION
33.2,37.9,36.1,19.1,42.3,187.5,2,MEDIUM IRRIGATION
55.5,21.5,21.6,76.6,4.8,208.3,0,NO IRRIGATION
61.4,19.2,20.7,79.2,4.1,105.3,0,NO IRRIGATION
39.9,41.4,41.6,22.7,45.0,149.6,2,MEDIUM IRRIGATION
62.9,17.8,20.3,83.7,3.6,147.1,0,NO IRRIGATION
18.2,31.2,32.4,31.4,5.2,292.8,3,HIGH IRRIGATION
60.4,20.5,20.2,83.1,1.6,133.6,0,NO IRRIGATION
37.4,41.4,39.7,23.5,12.3,184.3,2,MEDIUM IRRIGATION
63.4,24.3,26.6,60.9,14.8,152.5,0,NO IRRIGATION
28.7,28.8,31.4,30.9,4.6,38.2,2,MEDIUM IRRIGATION
41.6,24.9,25.6,63.3,12.9,299.5,1,LOW IRRIGATION
80.2,21.9,24.1,81.5,2.3,127.9,0,NO IRRIGATION
58.5,23.6,25.8,57.7,11.4,217.4,0,NO IRRIGATION
50.4,25.8,27.1,57.7,9.3,269.0,1,LOW IRRIGATION
69.1,22.0,22.4,80.0,12.3,218.9,0,NO IRRIGATION
72.0,18.3,18.1,62.0,6.5,27.7,0,NO IRRIGATION
59.6,13.5,13.6,74.2,3.1,212.5,0,NO IRRIGATION
32.8,36.3,37.3,36.2,6.9,306.8,2,MEDIUM IRRIGATION
29.0,29.8,31.7,39.2,9.1,86.3,2,MEDIUM IRRIGATION
38.8,39.5,37.1,19.1,10.4,201.1,2,MEDIUM IRRIGATION
45.4,28.9,28.7,53.2,3.9,110.0,1,LOW IRRIGATION
11.2,37.0,37.2,21.1,10.5,209.5,3,HIGH IRRIGATION
45.8,27.9,26.0,34.6,6.5,3.5,1,LOW IRRIGATION
54.2,21.0,21.6,64.0,6.3,24.2,0,NO IRRIGATION
66.3,25.5,28.4,38.0,2.3,92.8,0,NO IRRIGATION
48.4,30.5,30.8,44.3,10.3,192.8,1,LOW IRRIGATION
53.9,17.1,17.1,89.9,1.6,145.1,0,NO IRRIGATION
77.3,12.1,12.5,78.2,1.3,40.4,0,NO IRRIGATION
86.6,16.1,20.0,79.4,1.0,295.8,0,NO IRRIGATION
35.3,24.2,26.1,50.7,4.7,334.6,2,MEDIUM IRRIGATION
35.1,18.3,18.6,78.7,4.5,25.8,1,LOW IRRIGATION
35.1,31.4,33.8,38.0,7.9,255.1,2,MEDIUM IRRIGATION
84.2,16.4,19.8,83.4,11.5,165.7,0,NO IRRIGATION
80.0,22.5,25.3,85.9,2.4,134.1,0,NO IRRIGATION
61.6,18.7,20.3,91.5,1.6,1.0,0,NO IRRIGATION
65.3,24.5,27.6,57.2,13.3,36.4,0,NO IRRIGATION
69.5,14.5,15.1,81.5,1.8,279.2,0,NO IRRIGATION
65.4,21.2,22.0,46.5,2.9,228.8,0,NO IRRIGATION
29.1,31.9,32.4,16.9,4.8,290.7,2,MEDIUM IRRIGATION
63.9,25.1,28.0,87.5,9.4,187.6,0,NO IRRIGATION
42.5,17.3,17.4,79.0,0.7,289.6,0,NO IRRIGATION
18.7,34.3,37.7,29.4,2.2,349.3,3,HIGH IRRIGATION
22.4,30.6,31.6,35.8,22.8,179.1,3,HIGH IRRIGATION
36.0,34.7,35.3,20.3,8.7,55.4,2,MEDIUM IRRIGATION
33.0,40.7,40.9,17.0,36.9,263.7,3,HIGH IRRIGATION
58.8,19.6,19.3,84.9,0.8,91.1,0,NO IRRIGATION
71.6,21.2,23.0,81.8,5.8,86.0,0,NO IRRIGATION
37.8,18.5,23.0,59.7,3.1,346.2,1,LOW IRRIGATION
15.5,41.3,38.8,26.3,7.8,165.0,3,HIGH IRRIGATION
60.9,17.2,17.9,76.6,1.6,68.3,0,NO IRRIGATION
9.0,38.5,39.5,21.1,6.0,340.8,3,HIGH IRRIGATION
88.3,25.1,27.3,95.2,18.1,216.4,0,NO IRRIGATION
27.5,19.4,21.1,53.3,1.9,69.9,2,MEDIUM IRRIGATION
82.5,19.4,22.9,85.2,7.1,113.5,0,NO IRRIGATION
23.4,36.9,37.4,17.9,15.4,8.9,3,HIGH IRRIGATION
70.7,21.0,20.8,80.3,0.7,269.6,0,NO IRRIGATION
35.1,19.3,20.9,82.6,9.0,13.4,1,LOW IRRIGATION
49.2,28.0,29.7,53.0,1.4,27.4,1,LOW IRRIGATION
42.5,24.2,26.0,21.4,17.7,77.9,1,LOW IRRIGATION
17.1,27.3,27.6,12.0,2.0,205.4,3,HIGH IRRIGATION
58.2,18.2,19.2,86.3,0.5,170.0,0,NO IRRIGATION
56.7,18.0,17.9,76.8,6.5,99.2,0,NO IRRIGATION
35.6,24.2,24.0,51.0,7.3,164.2,1,LOW IRRIGATION
57.5,20.7,21.3,77.5,0.5,232.6,0,NO IRRIGATION
49.7,27.5,28.6,41.4,7.7,313.9,1,LOW IRRIGATION
38.7,30.9,33.3,47.9,7.7,275.5,2,MEDIUM IRRIGATION
59.0,21.0,23.4,91.2,4.5,357.1,0,NO IRRIGATION
39.3,38.2,39.4,14.1,14.5,359.3,2,MEDIUM IRRIGATION
48.9,25.6,26.0,25.2,19.7,58.5,1,LOW IRRIGATION
22.8,26.6,26.0,31.0,10.6,41.3,3,HIGH IRRIGATION
33.6,31.9,35.7,30.8,10.2,148.9,2,MEDIUM IRRIGATION
62.4,17.6,16.9,83.1,4.5,333.1,0,NO IRRIGATION
21.7,30.7,33.7,44.9,19.0,333.7,3,HIGH IRRIGATION
64.7,26.2,26.6,51.8,13.4,263.9,0,NO IRRIGATION
47.8,26.4,26.2,60.8,12.6,33.7,1,LOW IRRIGATION
28.8,30.0,31.1,52.3,20.8,83.5,2,MEDIUM IRRIGATION
30.8,30.0,32.0,55.7,5.4,194.2,2,MEDIUM IRRIGATION
35.4,22.0,23.4,66.0,0.5,354.7,1,LOW IRRIGATION
63.7,14.3,14.6,70.8,1.5,67.7,0,NO IRRIGATION
35.9,39.3,39.0,11.1,37.0,161.9,2,MEDIUM IRRIGATION
48.7,17.6,19.4,82.1,9.1,85.0,0,NO IRRIGATION
61.1,25.3,25.7,83.9,11.0,312.1,0,NO IRRIGATION
47.8,21.9,22.4,51.0,3.3,134.9,0,NO IRRIGATION
17.7,36.0,35.9,35.9,18.9,318.2,3,HIGH IRRIGATION
45.7,36.4,36.4,27.0,6.4,259.0,1,LOW IRRIGATION
75.3,22.0,21.7,76.9,2.4,289.1,0,NO IRRIGATION
44.8,16.0,16.6,88.0,0.6,42.3,0,NO IRRIGATION
53.1,18.6,20.0,79.0,5.0,209.8,0,NO IRRIGATION
46.0,24.3,25.0,40.4,10.4,111.3,1,LOW IRRIGATION
23.3,38.6,38.0,11.4,17.4,334.3,3,HIGH IRRIGATION
68.4,18.7,20.3,67.1,8.9,244.2,0,NO IRRIGATION
32.0,35.1,34.0,22.1,10.9,285.9,2,MEDIUM IRRIGATION
70.2,22.1,23.0,89.8,6.3,126.6,0,NO IRRIGATION
65.4,19.1,21.8,87.3,22.6,164.8,0,NO IRRIGATION
68.9,18.0,17.9,84.8,4.0,18.2,0,NO IRRIGATION
47.9,32.8,34.2,37.6,8.2,134.7,1,LOW IRRIGATION
54.7,27.0,27.0,51.1,5.6,151.2,1,LOW IRRIGATION
21.8,29.8,31.2,19.1,2.3,215.1,3,HIGH IRRIGATION
47.5,29.2,32.0,59.1,11.5,171.0,1,LOW IRRIGATION
21.9,25.1,27.3,37.4,6.8,174.0,2,MEDIUM IRRIGATION
77.2,22.4,24.0,87.1,12.6,206.2,0,NO IRRIGATION
30.7,42.0,42.4,8.0,18.7,30.0,2,MEDIUM IRRIGATION
79.5,26.2,27.8,86.6,6.8,179.4,0,NO IRRIGATION
56.8,12.0,12.1,78.1,5.8,228.3,0,NO IRRIGATION
47.1,12.1,12.3,77.4,7.4,31.3,0,NO IRRIGATION
73.6,13.9,15.2,74.1,0.9,178.1,0,NO IRRIGATION
69.1,21.4,24.6,80.6,20.6,197.7,0,NO IRRIGATION
84.0,21.9,23.5,83.4,13.0,175.7,0,NO IRRIGATION
18.1,27.1,28.8,33.3,4.9,258.2,3,HIGH IRRIGATION
66.7,16.2,17.5,72.7,1.9,163.0,0,NO IRRIGATION
50.3,30.3,33.6,32.4,17.2,1.2,1,LOW IRRIGATION
67.1,23.6,24.9,41.4,4.2,140.0,0,NO IRRIGATION
51.9,17.9,20.2,81.9,0.6,26.8,0,NO IRRIGATION
37.2,20.6,21.6,60.7,2.1,188.4,1,LOW IRRIGATION
56.1,13.9,16.7,86.3,3.6,188.8,0,NO IRRIGATION
74.6,21.4,23.9,83.6,8.2,355.9,0,NO IRRIGATION
31.5,20.1,21.0,46.4,6.8,83.6,2,MEDIUM IRRIGATION
41.6,22.0,23.2,62.0,0.9,3.7,1,LOW IRRIGATION
53.3,18.0,21.0,50.3,4.5,272.0,0,NO IRRIGATION
62.0,18.6,22.9,57.4,13.3,149.4,0,NO IRRIGATION
71.5,16.0,18.3,84.4,2.5,229.4,0,NO IRRIGATION
29.7,21.2,21.9,52.2,6.1,139.6,2,MEDIUM IRRIGATION
49.0,21.6,24.0,75.7,2.1,289.2,0,NO IRRIGATION
40.1,35.8,36.3,20.7,5.5,225.2,2,MEDIUM IRRIGATION
76.5,17.9,19.3,83.7,4.1,105.5,0,NO IRRIGATION
53.5,26.0,29.1,43.9,6.2,238.2,0,NO IRRIGATION
24.2,31.1,34.5,34.0,17.5,257.7,3,HIGH IRRIGATION
62.9,23.1,25.5,88.0,4.9,79.1,0,NO IRRIGATION
55.8,20.2,22.6,39.1,12.6,271.1,0,NO IRRIGATION
46.7,26.0,27.7,50.9,2.1,32.9,1,LOW IRRIGATION
32.0,25.3,26.6,44.4,2.6,193.3,2,MEDIUM IRRIGATION
50.7,17.5,18.8,82.7,1.2,119.8,0,NO IRRIGATION
73.9,23.0,24.7,87.6,16.2,329.2,0,NO IRRIGATION
43.8,24.0,27.0,45.2,5.8,348.7,1,LOW IRRIGATION
40.8,32.4,34.4,49.5,6.6,322.3,1,LOW IRRIGATION
64.0,23.6,25.3,90.5,4.1,136.5,0,NO IRRIGATION
61.8,22.0,23.2,67.3,3.4,251.5,0,NO IRRIGATION
80.5,21.8,24.8,86.1,5.8,16.7,0,NO IRRIGATION
69.6,13.8,14.6,73.0,5.3,233.7,0,NO IRRIGATION
36.7,33.8,34.0,19.1,7.8,220.5,2,MEDIUM IRRIGATION
55.6,22.0,23.5,92.1,1.0,75.0,0,NO IRRIGATION
60.4,28.0,27.6,54.2,8.5,354.7,0,NO IRRIGATION
38.2,27.6,29.3,48.3,2.1,166.6,1,LOW IRRIGATION
74.5,18.8,19.3,80.2,2.5,217.9,0,NO IRRIGATION
16.7,34.1,35.9,27.9,10.6,48.7,3,HIGH IRRIGATION
65.8,23.3,25.1,51.4,13.9,232.0,0,NO IRRIGATION
55.6,23.2,24.0,51.2,5.9,116.9,0,NO IRRIGATION
38.4,26.7,28.5,60.6,7.3,273.5,1,LOW IRRIGATION
47.5,16.7,17.4,90.9,1.5,265.2,0,NO IRRIGATION
46.7,24.2,24.5,51.1,7.9,315.6,1,LOW IRRIGATION
74.3,18.7,20.1,88.3,5.7,311.5,0,NO IRRIGATION
19.0,42.1,43.2,25.5,14.0,137.9,3,HIGH IRRIGATION
77.0,25.1,27.1,86.9,2.8,77.2,0,NO IRRIGATION
39.2,31.8,32.2,50.0,6.8,316.8,2,MEDIUM IRRIGATION
59.9,28.3,28.8,44.1,1.8,125.1,0,NO IRRIGATION
16.4,31.4,35.3,28.8,12.8,82.4,3,HIGH IRRIGATION
19.8,38.1,36.7,19.6,6.0,26.6,3,HIGH IRRIGATION
46.1,34.0,35.4,29.0,16.4,98.0,2,MEDIUM IRRIGATION
72.2,23.9,27.1,86.5,5.7,112.9,0,NO IRRIGATION
56.2,26.7,29.2,50.0,2.1,116.4,0,NO IRRIGATION
44.9,22.0,22.8,61.0,8.0,301.7,1,LOW IRRIGATION
37.1,27.1,27.5,51.6,2.5,52.0,1,LOW IRRIGATION
51.3,19.9,21.5,83.7,3.9,358.4,0,NO IRRIGATION
73.8,20.7,23.6,83.7,10.6,104.7,0,NO IRRIGATION
45.2,31.2,33.4,26.4,2.3,157.1,2,MEDIUM IRRIGATION
39.4,41.1,42.8,20.1,7.7,138.8,2,MEDIUM IRRIGATION
33.7,33.5,33.1,34.7,20.4,89.2,2,MEDIUM IRRIGATION
60.7,16.6,17.3,69.2,6.5,151.7,0,NO IRRIGATION
37.5,17.0,17.4,73.4,5.4,104.9,1,LOW IRRIGATION
72.4,24.0,24.5,90.1,3.3,281.9,0,NO IRRIGATION
58.0,18.4,20.4,64.6,11.9,323.1,0,NO IRRIGATION
57.4,19.9,20.4,57.5,6.2,49.5,0,NO IRRIGATION
26.2,42.8,43.7,18.4,38.1,230.0,3,HIGH IRRIGATION
85.8,20.8,24.5,88.7,4.3,148.7,0,NO IRRIGATION
86.0,23.9,26.5,72.0,2.7,57.5,0,NO IRRIGATION
27.8,33.5,34.7,27.2,11.8,313.8,2,MEDIUM IRRIGATION
72.2,14.4,14.9,87.8,1.8,134.0,0,NO IRRIGATION
22.5,31.0,33.2,34.1,10.7,76.3,3,HIGH IRRIGATION
85.5,22.9,25.5,89.3,5.9,125.0,0,NO IRRIGATION
24.8,29.5,30.9,45.8,8.0,241.5,3,HIGH IRRIGATION
41.4,26.2,31.1,25.4,20.9,123.0,2,MEDIUM IRRIGATION
38.4,38.1,40.1,23.7,30.0,153.7,2,MEDIUM IRRIGATION
23.4,35.4,35.8,24.4,19.7,315.4,3,HIGH IRRIGATION
43.8,36.1,37.6,30.4,7.5,161.8,1,LOW IRRIGATION
19.7,37.5,35.6,13.4,16.4,146.7,3,HIGH IRRIGATION
62.4,25.2,26.2,52.2,9.8,340.0,0,NO IRRIGATION
14.8,35.9,34.0,18.1,17.1,269.0,3,HIGH IRRIGATION
40.3,20.0,20.1,64.4,0.5,307.3,1,LOW IRRIGATION
60.2,22.0,22.2,41.5,1.8,120.5,0,NO IRRIGATION
55.1,27.0,28.5,47.1,21.1,178.4,1,LOW IRRIGATION
68.9,24.9,25.8,89.9,4.9,302.3,0,NO IRRIGATION
60.5,20.3,22.7,86.9,5.6,101.1,0,NO IRRIGATION
34.4,33.0,32.1,28.3,6.6,166.9,2,MEDIUM IRRIGATION
49.0,28.1,29.6,37.8,3.8,282.4,1,LOW IRRIGATION
49.0,22.0,24.0,78.0,0.9,91.2,0,NO IRRIGATION
79.2,20.0,21.4,83.5,2.5,333.1,0,NO IRRIGATION
66.7,22.9,25.3,84.8,9.8,80.7,0,NO IRRIGATION
22.2,40.5,38.7,11.3,30.3,131.1,3,HIGH IRRIGATION
65.8,30.0,32.0,58.1,15.3,355.9,0,NO IRRIGATION
40.3,27.0,26.0,31.6,10.4,112.1,1,LOW IRRIGATION
49.1,26.0,27.4,25.5,2.0,115.2,1,LOW IRRIGATION
60.2,20.5,23.4,57.6,10.3,254.3,0,NO IRRIGATION
34.3,32.6,32.7,44.4,5.1,356.7,2,MEDIUM IRRIGATION
67.8,18.3,21.9,88.7,4.4,205.6,0,NO IRRIGATION
51.1,19.8,20.5,70.8,1.4,294.6,0,NO IRRIGATION
64.3,22.5,22.7,46.1,3.9,20.3,0,NO IRRIGATION
76.2,15.0,16.0,80.4,5.7,261.4,0,NO IRRIGATION
27.6,26.9,28.7,31.9,5.0,229.9,2,MEDIUM IRRIGATION
29.0,31.3,30.9,41.4,6.5,63.5,2,MEDIUM IRRIGATION
53.5,18.0,19.5,61.2,15.2,139.9,0,NO IRRIGATION
74.7,19.2,21.1,90.7,2.7,197.8,0,NO IRRIGATION
49.7,22.0,24.0,62.0,4.5,113.9,0,NO IRRIGATION
44.2,18.4,18.2,83.6,2.7,72.6,0,NO IRRIGATION
66.1,15.0,16.6,86.1,14.3,252.7,0,NO IRRIGATION
59.6,22.7,23.4,94.5,3.0,204.0,0,NO IRRIGATION
65.3,18.3,20.7,80.3,2.8,41.7,0,NO IRRIGATION
31.9,21.0,22.4,61.7,10.4,120.4,2,MEDIUM IRRIGATION
67.8,28.1,29.5,49.3,2.2,260.7,0,NO IRRIGATION
50.3,23.1,25.0,41.6,2.7,136.2,1,LOW IRRIGATION
17.2,33.7,36.9,33.0,3.1,237.4,3,HIGH IRRIGATION
73.0,20.5,24.0,90.6,18.1,275.8,0,NO IRRIGATION
46.0,25.6,28.6,56.2,3.9,208.2,1,LOW IRRIGATION
46.8,26.8,29.3,56.6,2.6,80.6,1,LOW IRRIGATION
43.6,18.1,18.7,71.2,8.0,101.1,1,LOW IRRIGATION
32.0,33.8,34.0,10.8,6.0,72.0,2,MEDIUM IRRIGATION
40.1,18.0,19.0,43.2,3.5,112.8,1,LOW IRRIGATION
18.4,29.6,31.1,35.2,4.6,247.2,3,HIGH IRRIGATION
67.0,19.7,22.1,85.0,3.9,194.1,0,NO IRRIGATION
11.6,37.7,40.7,25.2,40.0,95.3,3,HIGH IRRIGATION
59.6,16.5,17.9,76.9,0.6,17.9,0,NO IRRIGATION
41.0,33.5,34.7,38.2,6.6,224.9,2,MEDIUM IRRIGATION
59.2,21.9,25.0,87.7,9.2,108.3,0,NO IRRIGATION
18.7,39.9,40.9,15.5,7.1,75.8,3,HIGH IRRIGATION
25.7,44.6,43.7,19.7,20.4,77.4,3,HIGH IRRIGATION
44.0,25.7,25.7,50.1,8.0,3.1,1,LOW IRRIGATION
67.7,27.0,26.4,38.0,9.6,192.7,0,NO IRRIGATION
68.0,22.8,28.0,90.5,1.3,91.5,0,NO IRRIGATION
33.2,22.4,23.4,45.3,1.8,334.8,2,MEDIUM IRRIGATION
18.4,39.4,41.8,16.5,8.9,333.7,3,HIGH IRRIGATION
36.6,12.3,14.4,79.9,8.2,314.9,1,LOW IRRIGATION
43.9,24.0,27.0,41.7,15.6,276.6,1,LOW IRRIGATION
20.0,29.4,30.1,30.2,9.2,136.1,3,HIGH IRRIGATION
58.3,17.1,19.6,78.3,12.2,322.4,0,NO IRRIGATION
61.4,17.0,18.0,62.5,0.5,347.5,0,NO IRRIGATION
63.1,23.2,24.0,53.9,2.9,228.5,0,NO IRRIGATION
57.4,24.4,25.3,50.4,4.8,139.0,0,NO IRRIGATION
46.5,28.4,27.9,34.5,5.3,248.2,1,LOW IRRIGATION
